Translated,Label
 ইতিবাচক পর্যালোচনা অবস্থান গ্র্যান্ড প্রাসাদ হোটেল আইটেম চকোলেট প্যাস্ট্রি রেটিং 10 আইটেম ক্যাপুচিনো রেটিং 9 10 সেবা 10 10 গ্র্যান্ড প্রাসাদ এর কেক টা এক কোথে শুধু বাহ আর ক্যাপুচিনো তাও ভালো সাইলো,0
 ইতিবাচক পর্যালোচনা অবিশ্বাস্য দাম সেরা মধ্যে শহর অফার মূল্য 399 টাকা হাক্কা বর্গক্ষেত্র শ্যামোলি বর্গক্ষেত্র এর নতুন 1 4 থালা শ্যামলী বর্গক্ষেত্র এ এত সুস্বাদু একতা খাবার এই দাম ই পাওয়া জাবে টা আমি জ্যান্টাম না শোবাই চেষ্টা করুন কোরবান এবং চেষ্টা করুন কোরলা আবশ্যক পসনদ কোরবান স্থান হাক্কা বর্গক্ষেত্র শ্যামোলি বর্গক্ষেত্র খাবার আদালত আইটেম আরবীয় প্লাটার দাম 399 স্বাদ 10 10 পরিষেবা 10 10 পরিমাণ 10 10,0
 ইতিবাচক পর্যালোচনা আসসালামু আলাইকুম আগেই বলে নেই আমি একজন পাস্তা লাভার । আমাকে সারাদিন পাস্তা খেতে দিলে আমি না করতে পারবো না । যাই হোক আমি আজকে মিরপুরের মধ্যে আমার টেস্ট করা সবচেয়ে ভাল পাস্তা খেলাম । কারণটা বলে দিচ্ছি পাস্তাটা খুব ভাল মতোন বেকড করা ছিল মুখে দিয়ে বুঝলাম তারা চিজটা ভাল মানের দিয়েছে । পাস্তার পরিমানটা ছিল অনেক বেশি আর ভিতরের কথা না বললে পাস্তা গুলো আমার পেটের ভিতর থেকে হরতাল করবে গোশতের পরিমাণ এত বেশি ছিল আমি বুঝতে পারিনাই এই টাকায় কিভাবে দিল । সবকিছু মিলে পাস্তাটা খুব বেশি ভাল লেগেছে আমার কাছে । আর তারা আমাকে একটা লাভা কেক ফ্রি দিয়েছে এইটা নাকি তাদের অফারে ছিল । লাভাটা খুব বেশি মজার ছিল । আমি আর একটা লাভা চাইলাম আমাকে বলল একটা মেইন ডিসের সাথে একটা লাভা ফ্রি । তাদের ডেকোরেশনটা মিরপুরের মত এলাকায় ১০ ১০ স্থান দ্য মাংস খণ্ড মনিপুর ৬০ফিট বারেক মোল্লা মোড়ের আগে । খাদ্য পিটারপান মশলাদার পাস্তা দাম 235 ৳ পরীক্ষা 9 5 10 সজ্জা 10 10 আচরণ 9 10 একটা লাভা কেক দিলে কি হত সামগ্রিকভাবে 10 10,0
 ইতিবাচক পর্যালোচনা এপিবিএন 18 ব্যাচ 07 ক্যাফে খুশি পেতে একসাথে পার্টি খাবার পরিষেবা কি আর বলবো তৌহিদ হাসান ভাই সেরা এবং সোব গুলো খাবার ই অনক পরীক্ষা উচ্ছল যে কোন জন্মদিন বা পার্টি করতে চাইলে ইন বক্স 01799084503 শিবলী দু খিত নোমান জোটো দুর সোমভব ভ্যালো অবস্থান দেয়ার চেষ্টা করুন কোরবো বেসাস কোরি আমের ফনদ সোর্স কে ওঙ্ক তনক্স আটো ব্যবস্থাপনা কোরার জনন,0
 ইতিবাচক পর্যালোচনা কিনুন এক পেতে এক অফার অফার টা দেখে ভালো লেজিলো সুতরাং বন্ধু ডের নি চোল আশ্লাম খাবার এবং পরিবেশ দুতাই ভাল চিলো অফার হয় উপলব্ধ পর্যন্ত 15 09 18 খাবার 8 10 পরিবেশ 9 10 সেবা 8 10 দাম 150 অবস্থান আঙ্গান খিলগাঁও এ কাচ্চি রাজা খিলগাঁও শাখা,0
 ইতিবাচক পর্যালোচনা কিনুন এক পেতে এক বিনামূল্যে স্থান সেনা কেনাকাটা জটিল রেস্টুরেন্ট নাম খাবার নেতা 6 ম মেঝে খাবার নাম ভারতীয় কম্বো সেট ই 94 মেনু তে জা জা আসে ফ্রাইড ভাত তন্দুরি মুরগী ওয়ানথন 2 পাইস সালাদ নরম পানীয় দাম 200 গুণ রেটিং 10 10 ব্যক্তিগত মতামত আচরণ 10 9 আকবার চেষ্টা করুন কোরে ডখতে পেরেন সোবাই শনিবার পোরজন্টো অফার টা থাকবে বিনামূল্যে সদস্যপদ নাইট পারবেন তাহোল ও 5 থেকে 20 পোরজন্টো ডিসকাউন্ট পাবেন,0
 ইতিবাচক পর্যালোচনা বুফে উত্তরা দ ক্যাফে রিও উত্তরা এর অফারে আজকে চলে গেলাম ৫৯০ টাকার বুফেতে হানা দিতে ৫ থেকে ১০ জুন অবধি অফার টি থাকবে রেগুলার প্রাইজ ৬৫০ টাকা তিন বন্ধু মিলে সাবাড় করে দিলাম ১১০ আইটেম 1 অভ্যন্তরীণ এবং সেবা চমৎকার 10 10 সময় মত রিফিল করে দিচ্ছিলো এবং ম্যানেজার ও ভালো ছিলো তদারকি করছিলেন ভালো মতন । কোল্ড ড্রিংকস ও পেয়েছি সময় মতন । 2 খাবার রেটিং থাই স্যুপ 8 5 10 মাংসের পরিমাণ কম ছিলো অনথন 5 10 ঠান্ডা ছিল আর ভিতরে ফাকা ছিলো । এটা একদম ভালো লাগে নি ফরাসি ভাজা 8 10 সস দিয়ে মোটামুটি ভালো লাগছিলো ভাজা মুরগী 8 5 10 পাস্তা সালাদ 9 10 আবশ্যক চেষ্টা করুন চিকেন আলা কিং 9 10 যারা ঝাল খেতে পারেন না তাদের জন্য ভালো । ইউনিক আইটেম চিকেন ঝাল ভাজা 9 5 10 আবশ্যক চেষ্টা করুন গরুর মাংস মরিচ পেঁয়াজ 8 5 10 মুরগী সিজলিং 8 5 10 মাখন নান 9 5 10 অনেক সফট ছিলো তন্দুরি মুরগী কাবাব 9 5 10 একটু স্মোকি আর নান এর সাথে পারফেক্ট মাটন কাচ্চি বিরিয়ানি 9 10 আবশ্যক চেষ্টা করুন আফগানি মুরগী বিরিয়ানি 8 5 10 রাইস টা ভালো ছিলো কিন্তু মাংসটা একটু শক্ত ছিলো সঞ্চুরিয়ান মাছ 9 75 10 এক কথায় অসাধারণ মুখে দিলেই গলে যাচ্ছিলো কাঁকড়া 5 10 আমার কাছে ভালো লাগে নি উদ্ভিজ্জ সুশী 5 10 ভালো লাগে নি ডেজার্ট এর মধ্যে আমি নিয়েছিলামঃ চকোলেট কেক 9 10 চকলেট অলটাইম ফেভারিট লাল ভেলভেট কেক 9 10 সব আইটেম ট্রাই করতে পারি নি আপনারা গেলে অবশ্যই ট্রাই করবেন । ওভারঅল এই বাজেটে নিঃসন্দেহে বাজিমাত করার মতই বুফে লাঞ্চ টাইম দুপুর ১ বিকাল ৪ টা ওদের মেইন কোর্স গুলা আমার কাছে বেশি ভালো লেগেছে গুগল মানচিত্র অবস্থান হততপস মানচিত্র অ্যাপ গওও গল হিউগ্রাফ 53 জিডজে 7 আরজে 8 ইতিবাচক পর্যালোচনা বুফে উত্তরা দ ক্যাফে রিও উত্তরা এর অফারে আজকে চলে গেলাম ৫৯০ টাকার বুফেতে হানা দিতে ৫ থেকে ১০ জুন অবধি অফার টি থাকবে রেগুলার প্রাইজ ৬৫০ টাকা তিন বন্ধু মিলে সাবাড় করে দিলাম ১১০ আইটেম 1 অভ্যন্তরীণ এবং পরিষেবা দুর্দান্ত 10 10 সময় মত রিফিল করে দিচ্ছিলো এবং ম্যানেজার ও ভালো ছিলো তদারকি করছিলেন ভালো মতন । কোল্ড ড্রিংকস ও পেয়েছি সময় মতন । 2 খাবার রেটিং থাই স্যুপ 8 5 10 মাংসের পরিমাণ কম ছিলো অনথন 5 10 ঠান্ডা ছিল আর ভিতরে ফাকা ছিলো । এটা একদম ভালো লাগে নি ফরাসি ভাজা 8 10 সস দিয়ে মোটামুটি ভালো লাগছিলো ভাজা মুরগি 8 5 10 পাস্তা সালাদ 9 10 আবশ্যক চেষ্টা করুন চিকেন আলা রাজা 9 10 যারা ঝাল খেতে পারেন না তাদের জন্য ভালো । ইউনিক আইটেম চিকেন ঝাল ভাজা 9 5 10 আবশ্যক চেষ্টা করুন গরুর মাংস মরিচ পেঁয়াজ 8 5 10 মুরগি সিজলিং 8 5 10 মাখন নান 9 5 10 অনেক সফট ছিলো তন্দুরি মুরগি কাবাব 9 5 10 একটু স্মোকি আর নান এর সাথে পারফেক্ট মাটন কাচ্চি বিরিয়ানি 9 10 আবশ্যক চেষ্টা করুন আফগানি মুরগী বিরিয়ানি 8 5 10 রাইস টা ভালো ছিলো কিন্তু মাংসটা একটু শক্ত ছিলো সঞ্চুরিয়ান মাছ 9 75 10 এক কথায় অসাধারণ মুখে দিলেই গলে যাচ্ছিলো কাঁকড়া 5 10 আমার কাছে ভালো লাগে নি উদ্ভিজ্জ সুশী 5 10 ভালো লাগে নি ডেজার্ট এর মধ্যে আমি নিয়েছিলামঃ চকোলেট কেক 9 10 চকলেট অলটাইম ফেভারিট লাল মখমল কেক 9 10 সব আইটেম ট্রাই করতে পারি নি আপনারা গেলে অবশ্যই ট্রাই করবেন । ওভারঅল এই বাজেটে নিঃসন্দেহে বাজিমাত করার মতই বুফে লাঞ্চ টাইম দুপুর ১ বিকাল ৪ টা ওদের মেইন কোর্স গুলা আমার কাছে বেশি ভালো লেগেছে গুগল মানচিত্র অবস্থান হততপস মানচিত্র অ্যাপ গু গল হিউগ্রাফ 53 যূদযায় 7 আরজে 8,0
 ইতিবাচক পর্যালোচনা নাম তনু রান্নাঘর স্থান ণেওেংিনীরপারা ঈতেয়াম শিক কাবাব রসমালাই গরুর মাংস সামুসা সোডা রুটি ইত্যাদি দাম রাসমালাই প্রোটি কেজি 500 তক শিক কাবাব প্রোটি শিক 300 তক রেটিং 10 10 ওসধারন মিসির দু খিত এর জনন জোডি পারতাম 10 11 দিয়ে দিতম শর্মিন তনু ধন্যবাদ তুমি অপু আপনার জোনো সবাই হওয়া উচিত বি চেষ্টা করুন,0
 ইতিবাচক পর্যালোচনা পিজা খাইলে পাস্তা ফ্রি আবার ১টা না ২টা পাস্তা ফ্রি । যেকোন ১২ ইঞ্চি একটি পিজার সাথে ২টা পাস্তা ফ্রি ফ্রি ফ্রি । আমরা একটি ১২ ইঞ্চি পিজা সুপ্রিম অর্ডার করি সাথে ২টা পাস্তা ফ্রি পাই । পিজ্জা দাম 550 পাস্তা 2 বিনামূল্যে স্বাদ পিজা 10 9 পাস্তা 10 8 আচরণ করুন 10 8 5 স্থান সামান্য কিন্তু সুন্দর বৈধতা 9 ম অক্টোবর 20 থ অক্টোবর,0
 ইতিবাচক পর্যালোচনা ফ্লেভিও আমি এর বয়স কোকোনো পর্যালোচনা দেই নি কিন্তু এইতএর পর্যালোচনা না দিয়ে পারলাম না স্থান ফ্লাভিও আইটেম খ খ প্র চিকেন বার্গার 1 সেট খাবার 2 1 কোক 2 দাম বার্গার 180 টাকা সেট খাবার 195 টাকা এবং কোক 50 টাকা অফার 10 ছাড় মোট 425 টাকা ছাড় 45 টাকা পরিমাণ পে 380 টাকা স্বাদ রেটিং বার্গার 9 10 এবং সেট খাবার এছাড়াও 9 10 ভাল সজ্জিত টেডার আচরণ চিলো অটোনটো ভাল বিশেশ কোরে এই রেস্টুরেন্ট এর মালিক মো সোহেল রানা ওট্রান্টো ভাল মনুশ তিন্নি নিজেই ব্যক্তিগতভাবে গিয়ে সোবার যত্ন করছেন সবার মোটামোটার গুরুত্তো ডিচেন ধন্যবাদ তুমি জন্য এই ভাই খবর তাও অননেক ভাল চিলো আরো ওনেক খাবার ব্যথা সেগলু চেষ্টা করুন কোরবো এই জয়গার মধ্যে শা আল্লাহ ছবি গুলি কোরার জনন সেরা স্থান সাভার এ এক এর দ্য সেরা রেস্তোঁরা এর মোদ্দে এতি একতি বোলে ভাল হবে না তাই শব কিচুর জোনো ধন্যবাদ ক অনেক ভাই একহানে সোবাই ই একবার খাবার চেষ্টা করুন কোর্ট প্যারেন আশা কোরি সবার এ ভালো লেগবে অবস্থান ফ্লাভিও সাভার খ 5 2 এনডি মেঝে লাইফলেড টাওয়ার তালবাগ থানা রাস্তা সাভার ঢাকা াকা,0
 ইতিবাচক পর্যালোচনা বসন্ত যখন ফাল্গুনের বার্তা নিয়ে প্রতি নিয়ত তার রুপ দেখিয়ে যাচ্ছে অবিলম্বে ঠিক তখনি বর্ননা ভেদ করে চলছে রেস্টুরেন্টে গুলোতে খাবার এর নানা রকমের উল্লাস প্রতিযোগিতা চলছে কারা কেমন খাবার তৈরী করতে পারে এর মধ্যে যদি তাক লাগানো কিছু হয় মন্ধ কিসে কমলা রঙের মাইয়ারে নিল শাড়ী পিন্ধিয়ারে মুচকি হাসি দিয়ে পিছন ফিরে রে তখনি সামনে এলো কমলা মিষ্টি দেখে অবাক প্রথমে ভাবছিলাম ঠিকঠাক ভালো হবে কিনা তাও দেখি । অনাকাঙ্ক্ষিত ভাবে গেলাম খাইতে খাওয়ার পরে মন শান্তি এমন খাবার আগে কোথাও খাইনি যদিও মিষ্টির প্রতি আমার যোগ আছে আগে থেকেই তাই একটু বেশি তারাহুরো করে খেয়ে ফেলেছি । এখন মনে হচ্ছে খাওয়া হালাল হইছে খাবারের মান ঠিক থাকলে খুশি হবো সব মিলিয়ে অসাধারণ ছিলো রেটিংঃ ৯ ১০ দামঃ ৩০ টাকা ২০ টাকা হইলে ২টা বেশি খাইতাম লোকেশনঃ লাজিজ সুইটমিট রেস্টুরেন্টে স্বদেশী বাজার ময়মনসিংহ ।,0
 ইতিবাচক পর্যালোচনা মেঘ 11 অ্যাটো ভালো অফার ডেকে র নিজেক শামলে রাখ্তে পরি নি তাই দেখা মাতরই স্কুল বন্ধু ডের নক কোরি তারপর সোবাই সিদ্ধান্ত নিন কোরি জে কেএলকে ই জাবো দেখার পোর দিন অফার তা চিলো সুধু শিক্ষার্থীরা ডের জনন 2 তা বিকল্প চিলো কিন্তু আম্রা সোবাই থালা 1 নেই ভাজা চাল স্লাইস মুরগী সবজি দাম 149 রেটিং 9 10 এটা ছিল তাই মুখরোচক জন্য আরও দেখুন তাদের অফিসিয়াল ফব পৃষ্ঠা এবং জারা বিভ্রান্ত জে স্কুল পোষাক বা কলেজ পোষাক ছিদ্র জেট হো ঙ্কিসররয় কিন্তু শেতা অমি থিক বোল্টে পার্লাম না আম্রা স্কুল থেক সরাসরি সেখনে গিয়েসিলাম,0
 ইতিবাচক পর্যালোচনা হ্যাপি নিউইয়ার 2021 অফার স্থান খাদ্য রাজা মোফিজ উদদিন সূচক প্লাজা নউন বাজার ময়মনসিংহ আইটেম হ্যাপি নিউইয়ার অফার দাম 199 টক পরিমাণ 10 10 গুণ ভাল সামগ্রিকভাবে এটা ছিল ক ভাল প্লেটার পরিমাণ হয় যথেষ্ট জন্য এক ব্যক্তি জারা কম খেতে পারে বেসি খেতে পেরে না ওরা 2 জেএন ইইউ একতা প্লেট ভাগ কোর্ট পারবে আচরণ 10 10 উনাদের বিহেভিয়ার ভালো সর্বদা বারবার জিজ্ঞাসা কোর গেচে সব থিকথক ব্যথা কেনা এন খ খাবার রাজা থেক কখন হতাস হোয়ে আগুন আসতে হোনি সর্বদা তাদের ছবি খবর মানুষ এবং বাস্তোবোটা একই ঠাট্টা এন খ আমার কাছে কলিফ্লাওয়ার এই ওই আইটেম টা ভালো লাগেনি তেমন । । আর রাইস এর পরিমান এত বেশি না দিয়ে আর একটা চিকেন ফ্রাই বেশি দিলে ভালো হইত সামগ্রিকভাবে দামের তুলনায় ভালো ধন্যবাদ তুমি সু অনেক খাদ্য রাজা জন্য ভাল অফার,0
 ইতিবাচক পর্যালোচনা স্থান খ গুঞ্জন আতা তাদের নতুন প্লাটার ভাজা ভাত চিকেন মরিচ মুরগী পদক্ষেপ গরম ডানা 2 ছবি শাকসবজি গুণ নিখুঁত দাম 140 রেটিং 10 10 আচরণ সর্বদা ভাল খুব টেস্টি চিলো এআই মূল্য সেট মেনু হিসেবে ওঙ্ক জোস,0
 ইতিবাচক পর্যালোচনা করুন স্থান খাদ্য কল্পনা আইটেম কালো নিনজা বার্গার গোলাপী পান্ডা বার্গার নীল মহাসাগর রেটিং কালো নিনজা 8 10 গোলাপী পান্ডা 7 10 নীল মহাসাগর 7 10 আচরণ 10 10 কিনুন 1 পেতে 1 অফার চিলো কালো নিনজা কিন্ডল গোলাপী পান্ডা বিনামূল্যে দুটাই চিকেন নিসিলাম স্বাদ ছিল সমানভাবে ভাল কিন্তু কালো নিনজা আর স্বাদ টা তুলনামূলকভাবে ভাল চিলো এর চেয়েও দ্য অন্যান্য এক নীল মহাসাগর ছিল কিছুই না বিশেষ ভালোই চিলো মোটামুটি আনডার আচরণ এক ভালো চিলো যেমন সর্বদা বিল বেতন কোরার শময় ভুলে 50 টাকা ফ্যালে অছিলাম ছিদ্র রিকশয় উথার ছিদ্র ভাইয়া দুরায়ে এশএ টাকা টা দিসে এইটা ভাল লাগসে এক,0
 ইতিবাচক পর্যালোচনা স্থান খাবার গ্যালারী কামাল কাচনা আইটেম চীনা মুরগি বিরিয়ানি মূল্য 50 টাকা রেটিং 10 আচরণ 10 10 বাড়িতে তৈরি খাবার চিলো বেস রানা কোরে পাথায় রেস্তোঁরা এ ওরা দাম ওঙ্ক কম আর খাবারার গুণ ওঙ্ক ভাল ঝাল অ চিলো ভালই অনক মোজা লাগসে নউন রেস্টুরেন্ট একডম খুব সাজানো না কিন্তু ভাল ল্যাগস তারা পুনরায় খুব করুণ হ্যাপিফুডিং,0
 ইতিবাচক পর্যালোচনা স্থান নির্মল বাগান সেট মেনু 25 মশলাদার ভাজা মুরগী সঙ্গে ভাজা ভাত এবং ভাজা মৌসুমী বা চাইনিজ শাকসবজি দাম 300 টাকা ছাড়া ড্রিংকস্ 25 পরীক্ষা 10 10 পরীক্ষা এর কথা না বললেই নয় পুরাই অমৃত আচরণ 9 5 10 সুন্দর ছিলো সব সময় পছন্দের গান বাজতেছিলো যা ফরিদপুরের অন্য সব রেস্টুরেন্ট এ দেখা যায় না । গান প্রেমিদের জন্য ভালো একটা সুযোগ বিস্ময়কর সজ্জা অধিকাংশ সুন্দর স্থান আমি ঠিক ভালবাসা এই স্থান খাবারের গুণ গুলাও সেরা এ নির্মল বাগান ফরিদপুর,0
 ইতিবাচক পর্যালোচনা স্থান পিছনের উঠোন রান্নাঘর সাগরপাড়া বটতলার মোড় খাবার রেটিং 09 10 আচরণ 09 10 খাদ্য আইটেম 1 নাচোস 150 টাকা 2 পানীয় 20 তক বাবু খাইছোর দিন শেষ বাবু খাইছির দিন শুরু । রিভিউ দেখেই মূলত খেতে যাওয়া । নিরাশ হয়নি । অনেক রেস্তোরাঁতেই নাচোস খেয়েছি । বাকিগুলো রেস্তোরার চেয়ে প্রাইজ একটু কম । বাট খেতে বেষ্ট । দুই জনের জন্য পারফেক্ট । তবে যারা একটু কম খান তারা 3 জন খেতে পারবেন । আমি পুরোটা শেষ করতে না পারাই বাড়িতে পার্সেল নিয়ে এসেছিলাম । তাদের ব্যবহার এক কথায় অসাধারণ ।,0
 ইতিবাচক পর্যালোচনা স্থান বার্গার ক্লাব অবস্থান আদেশ দিয়েছেন আইটেম না 1 স্মোকি মুরগী ববক বার্গার কিনুন এক পেতে এক অফার দাম 160 টাকা 80 এক্স 2 স্বাদ রেটিং 7 5 10 আদেশ আইটেম না 2 চুন পুদিনা পাঞ্চ স্বাদ রেটিং 8 5 10 পরিষেবা রেটিং 8 5 10 পরিবেশ 8 5 10 বাই ওয়ান গেট ওয়ান অফার রংপুরে এই প্রথমবার । তাই গতকাল চলে গেলাম অফারের বার্গার খেতে । বার্গারটা মোটামুটি ভালোই ছিল । প্যাটিটা ইম্প্রুভ করেছে আর একটা স্মোকি ফ্লেভার ও পাচ্ছিলাম কিন্তু একটু শক্ত লাগছিল প্যাটিটা আর মাসটার্ড সসটা একটু বেশিই টক লাগছিল সসের পরিমাণ বেশি হওয়ায় । বানটা সফ্ট ছিল । কিন্তু ওভারল ভালো লেগেছে । আজকে আবারো গেছিলাম । আজকে গতকালের চেয়ে ও ভালো লেগেছে । প্যাটিটা সফ্ট ও ছিল আজকে । আজকের রেটিং ৮ ৫ ১০ । আর লাইম মিন্ট পাঞ্চ টা এইবার প্রথম খেলাম । ভালোই লেগেছে স্বাদটা । সামগ্রিক এটা ছিল ক আনন্দদায়ক অভিজ্ঞতা আজকেই এই অফারের শেষদিন । শেষ দিনে সবাই অফারটা লুফে নিন । খুশি খাবার,0
 ইতিবাচক পেড কারণ যা বলবো শুনলে পেইডই মনে হবে । রিভিউটা তাদের জন্য যারা এতদিন কাচ্চি বিরিয়ানি খেয়ে ফেডাপ । আমরা দুই বন্ধু তাই আজ খেয়ে আসলাম দি মিরর রেস্টুরেন্টের সেই এরাবিয়ান ডিজাজ মান্দি অসাধারণ টেস্ট । খাবার দেখেই জিভে জল আশা শুরু করলো । মুখে দিয়েই অনুভব করলাম অসাধারণ একটা কয়লার ফ্লেভার চর কয়লা যা আমি আগে কখনো এই ধরণের খাবারে পাইনি । দামও তূলনামূলক কম । দুই জনের জন্য মাত্র ৫৬০ টাকা তাও আবার ড্রিংকস সহ । না খেলে পুরা মিস করবেন । তাদের সার্ভিসও অনেক ভালো যদিও খাবারটা আসতে একটু লেট হয় তাও কোন ব্যাপার না খাবারটা মুখে দিতেই সব ভুলে যাবেন । প্লেসটাও খুব সুন্দর । রেটিং ফুড ১০ ১০ সার্ভিস ৯ ১০ প্লেস ১০ ১০ আড্ডা দেয়ার জন্য অনেক ভালো ।,0
 ইমপোর্টেড আলু দিয়ে ৬ পিস হ্যাশ বাদামী খেয়ে আসলাম বার্গারোলজি থেকে । প্রাইস মাত্র ১৫০ টাকা লোকশন বসুন্ধারা রেসিডেন্সিয়াল এরিয়া ।,0
 ইয়াম স্বাদ হ্যাঁ তুমি শুনেছি এটা অধিকার আমি মি কথা বলছি সম্পর্কে কিছু খাদ্য এর ইয়াম স্বাদ এই মেঘ মেঘ পরিবেশটা যদি আপনার জমজমাট করে তুলতে ইচ্ছে হয় অবশ্যই আপনার প্রতি অনুরোধ থাকবে এই রেস্টুরেন্টের খাবার অর্ডার করার । আমি পারসোনালি তাদের পিজ্বা সেট মেনু এবং চাওমিন হাইলি রিকমেন্ড করছি । পিজ্জাতে ক্রাস্ট টা জাস্ট জিভে জল আনা সাথে চিকেন সসেজ উফফঃ ভরপুর মজা যা মুহুর্তে আপনার মন ভরিয়ে তুলবে । চাওমিন এর মজা আলাদা । এটার তুলনা শুধু এটাই হয় । সব কিছু পারফেক্ট তাই আলাদা বলার কিছু নেই । সেট মেনু টা তে রাইস যেমন পরিমানে অনেক তেমন ই চিকেন এর স্বাদ মুখে লেগে থাকার মত । অনুরোধ থাকবে ট্রাই করার । এ ইয়াম ইয়াম স্বাদ,0
 ইহা একটি বিশিষ্ট পেইড রিভিউ সবাই সাবধান,0
 ইহা কাচ্চি ভাই এর বাসমতী কাচ্চি ১ঃ৩ টেষ্ট ৮ ১০ পরিবেশ ৯ ১০ মুল্য ৭০০ টাকা প্রাপ্তিস্থান কাচ্চি ভাই চৌরাস্তা সেক্টর ১১ উত্তরা । যা আছে এখানে আছে একটি মাঝারি মধ্যভাগ সরু প্লেট ভর্তি রাইস তার উপর মাঝ বরাবর রয়েছে ৩টি আলু এবং চারিপাশে আছে ৬টি মাংসের টুকরা মজা মশলাদার মাংস গুলো কিঞ্চিৎ জুসি আর আলুগুলো মোলায়েম এবং রাইসগুলো মসলাদার । পরিমান এটা ওদের ভাষ্যমতে ৩ জনের হলেও আমার মতে এটা ২ জনের জন্য পারফেক্ট । এটা খাওয়ার জন্য মধ্যেম টাইপের ২জন খাদ্য রসিকই যথেষ্ট । ৩ জনে খেতে চাইলে প্রতিজন সিংগেল টাই খাওয়া উত্তম । সালাম সস কিচেন এর পর ভাল কিছু পাওয়া গেল উত্তরাতে মসলাদার কাচ্চি খেতে চাইলে ট্রাই করতে পারেন কাচ্চি ভাই উত্তরা স্বাদ এর প্রথাগত কাচ্চি,0
 ইয়েস ভাই জিত্তা গেসি আমার শেফ এর ২ মিনিট এর ১২ এর পিজ্জা খাওয়ার চেলেঞ্জ জিত্তা গেসি খাওয়ার পরে জিত্তা গেলাম ১০০০ টাকা জিতলেই কচকচা ১০০০ টাকা ভাইরে ভাই কেম্নে খাইসি তা আল্লাহ ই জানে । । । খালি মুখের ভিতরে ঢুকায় গেসি টেস্ট তো খেয়াল এ করি নাই খালি খাইয়া গেসি আর যদি খালি না খাইতে পারতাম তাইলে ৫৯৯৳ টাকা দিয়া আসতে হইতো । । বাট আমি পাইরা গেসি ব্রো,0
 ঈদ উপলক্ষে বিশেষ ছাড় ৩০০ টাকার কেক ২৫০ টাকায় সকাল ১০ পর্য়ন্ত সময় দেন আর অর্ডার নেওয়া হবে না কেক এমন একটা খাবার যা আমরা সবাই পছন্দ করি এবং এমনি সময়ের থেকে বিশেষ দিনগুলোতে কেককে বিশেষ খাবার হিসাবে উপস্থাপন করি । কিছু দিনপরই আসছে ঈদুল ফিতর । ঈদ উপলক্ষে মিস্টি খাবার হিসাবে আমরা অনেকে কেক খেয়ে থাকি বা খেতেই পারি আর ঈদ উপলক্ষে আমার পক্ষ থেকে থাকছে বিশেষ ছাড় ও বটে 1 পাউন্ড ভ্যানিলা কেক চাবুক ক্রিম 300 শুধুমাত্র 250 তক এ ই অফারে শুধু নিচের কেকের পিক গুলোর অর্ডার নেওয়া হবে কেক অর্ডারের জন্য ১০০ টাকা অগ্রিম করতে হবে ফোন নম্বর ইনবক্সে দিতে হবে চাঁদ রাতের আগের দিনের মধ্যে কেক ডেলিভারি দেওয়া হবে ঈদের আগের দিন বিকাল ৫ টাই পিকআপ পয়েন্ট ময়লাপোতা রাধুনির নিচে ও বসুপাড়া ইসলামাবাদ স্কুল গেট খ এন কিচু ছবি সংগৃহীত,0
 ঈদের ছুটিতে নতুন কিছু টেষ্ট করবার জন্য বের হয়ে গেলাম ধানমন্ডি । পেয়েও গেলাম ফিউশান প্ল্যাটার কিনুন 1 পেতে 1 অফার । আগে কখনো ফিউশান ট্রাই করা হয় নাই তাই নিলাম । ধানমন্ডি এলাকায় লেকভিউ এর সাথে মনোরম পরিবেশে বেশ আয়েশ করেই খাওয়াটা হল । চিকেন স্টেক এর সাথে সুশির সংমিশ্রণে ফিউশানের ছোয়াটা একেবারে চোখে আর মুখে লেগে থাকার মতই ছিল । ৪৯৯ এর মধ্যে কিনুন 1 পেতে 1 ছিল তাই বলে খাবারের মান বা টেষ্টে কমতি ছিল না । আমি মোটামুটি সন্তুষ্ট । দাম ৪৯৯ খাবার ৯ ১০ পরিবেশ ১০ ১০ সার্ভিস ৯ ১০,0
