Review,Label
"গেলাম কাল শ্যামলী স্কয়ারে এ চোখে পড়লো নতুন দোকান নাম The Creamer  ঢুকলাম ভিতরে, place টা সুন্দর ছিলো ।  অর্ডার এর প্রায় ১৫ মিনিট পর হাজির B.B.Q  beef Burger then American beef Burger .start করলাম B.B.Q Burger দিয়ে, টেস্ট তা অসাধারন ছিল।But American beef Burger টা অতো Tasty ছিলোনা। ওয়েটার দের Behaviour ছিলো অনেক ভালো ,বার বার এসে জানতে চাচ্ছিলো ma'am কিছু লাগবে কিনা Burger এর টেস্ট পছন্দ হয়েছেদ কিনা । But লাস্ট Experience তা খারাপ ছিলো B.B.Q beef burger  তা ১৯০ এর জায়গায় রাখা হয়েছিল 220 , Reason ছিল তাদের chicken B.B.Q এর price 190 আর আমরা Beef order করছিলাম।B.B.Q beef burger 2 pieces = 220+220=440americn beef burger 220drinks 20+20=40total=700PRICE :8/10TASTE : 9/10Place :9/10Behaviour : 10/10 — at The Creamer Restaurant",1
"গেলাম...খেলাম...আর তৃপ্তির ঢেকুর তুললাম!!!বলছিলাম ""বাংকার্স' এর কথা। খিলগাঁও এর তালতলায় অবস্থিত। বাসা খিলগাঁও এর আশেপাশে হওয়ার পেটে ক্ষুধার গুতাগুতি সহ্য করতে না পেরে চলে গেলাম বাংকার্স এ। মেন্যু থেকে তুলে আনলাম দুইটা লাকি ্ফুড আইটেম কে। আমরা ছিলাম ২ জন।যা খেয়েছিঃ১। এরাবিয়ান কাশবা যেটার দাম ৫৫৫/-২। ড্রিংক্স এ ছিলো সুইট চেরি (১২০/-) আর  পিঙ্ক লেমনেড (১২০/-)আমাদের ২ জন এরই কাশবা টা খুবই জোশ লেগেছে। Amount Was enough to support our stomach।  আমার মনে হয় ৩ জন এটা দিব্যি খেতে পারবে। রিকমেন্ড করলাম। এই আইটেম টা। ড্রিংক এর মাঝে সুইট চেরি টা বেস্ট ছিলো আর পিংক লেমনেড টা চলার মত। Rating:Food: 8.5/10Sweet Cherry Lemonade: 8.5/10Pink lemonade: 7/10Environment: 8.5/10",1
"গেলাম বন্ধুর সাথে দেখা করতে উত্তরা। ভাবলাম কি খাওয়া যায় গতকাল যেহেতু পরিবেশ একটু শীত শীত আমেজ শুরু হয়ে ভাবলাম একটু গরম কিছু খাই কি খাওয়া যায় খুঁজতে চাপ খাই। যেই ভাবা সেই কাজ দুই বন্ধু খোঁজা শুরু করলাম কি খাওয়া যায় যেহেতু আমি নতুন সেই এলাকয়, বন্ধু বললো এলাকায় নতুন এক চাপের দোকান হইছে, আমিও বললাম নতুন জায়গা যাই দেখি কি হয়। বন্ধু দোকান বলায় ভাবছিলাম রাস্তার পাশে কোন দোকান হবে,  সামনে গিয়েও তাই ভেবেছিলাম দরজা খুলতেই দেখি ভিতরে বিশাল ব্যাপার মোটামুটি বিশাল জায়গা নিয়ে করা এল সিটিং দিয়ে মোটামুটি ৩০-৪০ জন বসতে পারবে। ডেকোরেশন এবং লাইটিং টাও ছিলো দেখার মত ছিমছাম, পরিপাটি করে সাজানো হালকা রোমান্টিক গান চলছে যেটা পরিবেশ এর সাথে মিশে যায়। এইবার খাবার কথায় আসি দুইজন গিয়ে বসলাম টেবিলে মেনু আগের থেকে দেওয়াই ছিলো। আমরা মেনু সেট করার পর ওয়েটার কে ডাকলাম। আমরা শিক কাবাব, চিকেন বটি কাবাব, ব্রেন মাসালা, লুচি অর্ডার করলাম। কিছুক্ষণ অপেক্ষা করার পর সেই মহেন্দ্র ক্ষন খাবার চলে এসছে।শিক কাবাব : ১২০ টাকাপরিমাণ : আমরা ভেবেছিলাম দুই শিক আসবে, পরে দেখি এক শিক। রেটিং :৭/১০ (এক শিক থাকায় একটু কম দিলামস্বাদ : পরিমাণ কম দেখে মন খারাপ হলেও খাবার মুখে নেওয়ার পর বুঝলাম জিনিষ যেটা ভালো দাম তার একটু বেশি।রেটিং :৮.৫/১০চিকেন বটি কাবাব: ১৩০ টাকাপরিমাণ: আমরা একটাই ওর্ডার করছি এবং পরিমানেও ঠিক মত ছিলো।রেটিং : ৯/১০স্বাদ: আমাদের ধারনা ছিলো বটি কাবাব বোনলেস হয়, এখানে দেখলাম বোন সহ সাথে সাথে ওয়েটার কে ডেকে বললাম কি ব্যাপার উনি অত্যন্ত বিনয়ের সাথে বললেন স্যার আমাদের দু ধরনেরই আছে অর্ডার নেওয়ার সময় বললে আমি দিতাম। আপনি যেহেতু কিছু বলেননি তাই বোন সহই দিলাম। যদিও শেষ পর্যন্ত উনি সরি বলেছেন। এই সব কিছুই মিটে গেলো খাবার মুখে নেওয়ার পর।রেটিং:৮/১০ ব্রেন মাসালা: ১৫০ টাকাপরিমাণ : দেখার অপেক্ষায় ছিলাম ১৫০ টাকায় কি পরিমাণ মাসালা দেয় যা দিলো একজনের জন্য একদম ঠিকাছে।রেটিং :৮/১০স্বাদ: এখানে উনারা টমেটো ব্যাবহার করেছেন। যদিও খাবারে টমেটো ব্যাবহার করলে অরিজিনাল স্বাদ টা নষ্ট হয়ে যায়। তাই আমি ব্যক্তিগত ভাবে খাবারে টমেটো পছন্দ করি না। কিন্তু খেতে একদম খারাপ লাগেনি।রেটিং :৭.৫/১০লুচি: ১০ টাকা (পার পিচ)পরিমাণ : বড়সড় লুচি পেয়েছি আমি ২ টা খেয়েছি। যে যার পরিমান মত খেতে পারেন।রেটিং :৮/১০স্বাদ: আমার কাছে খারাপ লাগেনিরেটিং:৮/১০পরিবেশ : অত্যন্ত সাজানো গুছানো, ছিমছাম বিশেষ করে আমার লাইটিং টা বেশ ভালো লাগছে। রেটিং :৯/১০ব্যবহার : বোনলেস এবং বোনসহ এই নিয়ে বলাতে অত্যন্ত বিনোয়ী ছিলেন।রেটিং :৯/১০ঠিকানা: নওয়াবি চাপউত্তরা সেক্টর ৭, রোড নং:২২পরিশেষে আড্ডা দেওয়ার জন্য অত্যন্ত ভালো প্লেস, খাবার কোয়ালিটি ভালো,পরিবেশ ভালো, ব্যবহার ভালো সব মিলে হতাশ হয়নি।বি:দ্র: আমার ক্যামেরা কোয়ালিটি খারাপ হওয়ার ছবি নিতে পারি নি। আমার বন্ধু নিয়েছে আমার কাছে কোন ছবি না থাকায় ছবি পোষ্ট করতে পারলাম না। তাদের ফেসবুক পেইজ ঘেটে মেনু বের করে আনলাম। — at Sprakkle Inside",1
"গেলাম বসুন্ধরা। যার কাছে গেলাম তাকে না পেয়ে চলে গেলাম ৩০০ ফিট। ওমা একি। সব যে একেবারে ফক ফকা। আবার দেখি লেক ও কাটা হচ্ছে। কি আর করা ফিরে চলে আসব এমন সময় একজনে কইল সামনে বালু ব্রিজ, ওখানে নিলা বাজারে বেশ কিছু ভালো রেস্টুরেন্ট আছে। অটো তে জন প্রতি ৩০ টাকা করে ভাড়া দিয়ে চলে আসলাম নিলা বাজারে। কিন্তু বেশির ভাগ রেস্টুরেন্টের পরিবেশ ভালো লাগলো না। অবশেষে বস্লাম উৎসব এ। এটা বেশ পরিস্কার ছিল। সব থেকে বড় কথা ওয়াস রুম আছে। হরেক রকমের ভর্তা, গরম ভাত, গরু ভুনা সাথে গলদা চিংড়ি দিয়ে পেট ভরালাম। ভর্তা - ২০ টাকাগরু - ১৫০ টাকাচিংড়ি - ৮০টাকা পিছ ( বেশ বড় সাইজ)সাথে তেতুলের চাটনি ছিল পুরাই অমৃত। ফ্রি পরিবেশ - ৭/১০দাম - ১০/১০ ব্যাবহার- ১১ /১০স্বাদ - ৮ /১০ বিকেলে বার্বিকিও হয় কিন্তু অত টাইম ছিল না। পাশেই মিস্টির বাজার ছিল। গরম গরম মিস্টি খেয়ে পেট ভরাই দিসি। আর চাইলে বাসার বাজার ও করে নিয়ে আস্তে পারেন — at Utsob bd",1
"গেলাম, মন চাইলো কিছু টিস্যু নষ্ট করলাম, চলে আসলামআমার মনে হয় Burger LAB Bashundhara  এ গেলে বার্গারের দামের টিস্যুর হিসাব করলে দামটা বেশি পরেএবার গিয়েছিলাম তাদের বসুন্ধরা ব্রাঞ্চে। কাজের সুবাদেই মূলত অতদূর যাওয়া।নিয়েছিলামঃ cheese meltdown (২৮৯৳)১৫০ গ্রাম বীফ প্যাটির উপরে নিচে চীজ আর মেয়ো দিয়ে সফট বানের মোড়কে সার্ভ করা হয় বার্গারটি। প্যাটিটা খুব ভালোভাবে কুক করা। তাদের প্যাটি থেকে বরাবরই খুব জোস একটা স্মেল আসে যার জন্য বার্গারের টেস্টটা বহুগুন বেড়ে যায়।সাইড হিসেবে নিয়েছিলাম| deep fried mashroom (১৮০)ডিপ ফ্রাইড মাশরুমটা বেশ ক্রাঞ্চি। কিছুটা স্পাইসিও বটে।যতই ঠান্ডা পরুক বার্গার ল্যাবে যাবো আর আমার মোস্ট ফেভারিট ওরিও নাটেলা শেক খাবো না তা তো হয় না। এটা আমার অলটাইম ফেভারিট। দাম ২০০টাকা। — at Burger LAB Bashundhara (Bashundhara)",1
গেলাম শ্যামলী স্কয়ার এ খেতে। ফুড কোর্ট এ উঠতেই নতুন একটি দোকানের পাশ দিয়ে যেতেই বললো স্যার আমাদের খাবারের অফার চলছে। খেয়ে দেখতে পারেন। আমিও বসে গেলাম। এর পরেই চমক। ফ্রাইড রাইসন্যুডলসচিকেন ফ্রাই… See more — at Cafe Adda,1
"গেসিলাম Re eat এর বিখ্যাত লাঞ্চ মেন্যু  চাখতে, বললো শেষ হয়ে গেছে হবে না। এটা ছাড়া অন্যকিছু খাবোও না তাই   এসে পড়লাম।  না খেয়ে তো ফিরা যায় না। তারপর গেলাম চাপ, বট, টিক্কা খাইতে।  উত্তরা ১২ নং সেক্টর।  রাস্তার পাশে হইলেও গরম গরম একদম ফ্রেশ পাবেন। এখানে ইলেক্ট্রনিক  এসি পাবেন না আছে প্রাকৃতিক এসি। দাঁড়ায় খাইবেন,  বেঞ্চ আছে চাইলে দুই পা মেলায় বসে খাবেন, ভদ্রভাবে বসে খাইতে পারবেন। যেম্নে ইচ্ছা।  বিকাল ৪টার পর থেকে আস্তে আস্তে বানানো শুরু হয়। বট এর নুন্যতম রেঞ্জ ২০/-পরোটা- পিস ৫/-চিকেন চাপ- ৫০চিকেন টিক্কা- পিস ৫/-সাথে পাবেন বুফ্যে সালাদ, পানি আর টিস্যু  — with Rokibul Hasan Joy.",1
"গেসিলাম মিরপুর স্টেডিয়ামে, ভাবলাম নতুন খাবারের দোকান হয়েছে, গেলাম না একদিনও,  যাই ঘুড়ে আসি।  CAFE WANDERLUST এ গেলাম। শর্মা আর সাব নিলাম, সাবটা বেশ ভালোই ছিল, শর্মাটা অতটা ভালনা, মোটামুটি.. সার্ভিস অতটা ভাল লাগেনি, বারবার ডাকার পর একবার আসে.., তাও দেরিতে। তবে পরিবেশ বেশ ভালো। । দামসহ মেন্যু পিকে আছে।",1
"গোধুলীর পর সন্ধ্যায় সব থেকে মুখরোচক খাবার কি হতে পারে? আমার কাছে এর উত্তর হচ্ছে ""কেবাব"" বাকিদেরটা যদিও জানিনা। এই কেবাব ট্রাই করতেই চলে আসলাম কুঁড়েঘর কাবাব- রামপুরা বনশ্রী তে…একেবারে শুরুতে ট্রাই করেছিলাম মাশালা আলু ভাজা, এই জিনিষটা দেখতে কারো কারো ভাল নাও লাগতে পারে তবে খেতে জোস। স্পেশিয়ালি বাইরে যে মশলার আস্তরণ ওটার সাথে ভিতরের সেদ্ধ আলুর মিশ্রণ জাস্ট জোসদাম ৫০৳এর পরে বিভিন্ন কাবাব আর ওদের লুচি অর্ডার দিলাম।ছিল-•বড় লুচি(১০৳)•কাঠি গরুর কাবাব(বড়)(১২০৳)•গরুর বটি(১২০৳)•মুরগীর ঝাল ভুনা(১২০৳)•গরুর মগজ ভাজা(১১০৳)বলতে গেলে অভিযোগ করার মত কিছুই পাইনি, সার্ভিস ফাস্ট ছিল, ভিতরটা ভালই সাজানো গোছানো।খাবারের মধ্যে লুচিটা কড়া ভাজা যেটা ভাল লাগছিল। ঝাল ভুনাটা একেবারে পাগল করার মত ঝাল না হলেও যথেষ্ট। গরুর বটিতে প্রথমে পেয়াজ পুরতেছিলাম লুচিতে এজন্য ভাল লাগেনি, পরে পেয়াজ আর বটি মিক্স করে খেয়ে ভাল লেগেছে। খারাপ লাগার মধ্যে ছিল কাঠি কাবাবটা, মাংশটা আরেকটু নরম হলে একেবারে পার্ফেক্ট হত। বাট এমনিতেও এটার স্বাদের কমতি ছিল নাসব শেষে লেমোনেড নিয়েছিলাম, ৩০টাকার পার্ফেক্ট রিফ্রেশিং লেমোনেড যাকে বলেমোটামুটি এই ব্রাঞ্চে তাদের কাবাব এবং সার্ভিস দুটাতেই আমি সন্তুষ্টসন্ধ্যাবেলার কাবাব প্রেমীরা নির্দ্বিধায় চলে যেতে পারেন এখানে…ইন্সট্রাগ্রামে আমার ফুডস্ন্যাপগুলির কালেকশনে একটা ছোট আইডি আছে, চাইলে ফলো করতে পারেনঃ https://www.instagram.com/_the_foodiepath_/",1
"Secret Recipe এর মুগ্ধতা ছড়ানো দুই চিজকেক..Follow my Foodblog: Anik Eatsমালয়েশিয়ান ফ্রাঞ্চাইজি Secret Recipe এর কেকগুলো বলা যায় ঢাকা কিংবা দেশেরই অন্যতম সেরা। চকোলেট কেকগুলোর মধ্যে তাদের Chocolate Indulgence যেমন অন্যতম। বেশ কয়েকবারই খেয়ে দেখা হয়েছে সেটি। চিজকেকের ভীষণ ভক্ত হলেও Secret Recipe এর চিজকেক কোন কারণে খেয়ে দেখা হয়নি কখনো। অবশেষে খেয়ে দেখা হয় কিছুদিন আগে। তাদের গুলশান-২ ব্রাঞ্চ থেকে দু'রকমের চিজ কেক খেয়ে দেখা হয়। দাম আর স্বাদের বিস্তারিত জেনে নেওয়া যাক চলুন।→গুগোল ম্যাপ লিংক: Secret Recipe, Gulshan-2 Flagshiphttps://maps.app.goo.gl/ShVjgtEBfjYecFja8→ Triple Cheese Cake•দাম: ৩৮৫ টাকা+ ১০% ভ্যাট৩ লেয়ারের এ চিজ কেকের পুরোটাই যেন চিজে ভরপুর। একদম ওপরে সম্ভবত Parmesan Cheese এর লেয়ার। এর নিচের অংশ খুব সামান্য হার্ড। হার্ড বলতে চিজটা একটু জমাট। তার নিচেই অর্থাৎ মাঝের লেয়ারে একদম সফট চিজের লেয়ার। ক্রিম চিজের লেয়ার হয়তো এটি। প্রচন্ড সফট, মুখে নেওয়া মাত্রই গলে যাওয়ার মতো। আর সবশেষে একদম খুব সামান্য পরিমাণে স্পঞ্জের এক লেয়ার। লেয়ারে চিজের স্বাদের ভিন্নতার এ চিজকেক, আপনাকে মুগ্ধ করতে বাধ্য।→ Burnt Cheese Large•দাম: ৩৮৫ টাকা+ ১০% ভ্যাট ওপরের চিজকেকটি খেয়ে দেখার পর যদি মনে হয়, আরো একটি চিজ কেক খেয়ে দেখতে চান এখানের, তবে দ্বিতীয় পছন্দ হতে পারে এটি। দেখলেই বোঝা যাচ্ছে, ওপরের অংশটি বেশ ভালোভাবে বার্নড হয়ে আলাদা একটি লেয়ার তৈরী করেছে। এ লেয়ারের পেছনের দিকটা তুলনামূলকভাবে বেশী হার্ড, তবে সেটাও খুব সামান্য। সামনের দিকটায় হার্ডনেস ততটা না। এ লেয়ারের নিচেই একদম সফট চিজের লেয়ার। এ সফট চিজেও ক্রিমনেস বেশ। মুখে দিলেই গলে যাওয়ার মতো। ওপরের অংশ বাদে বাকি পুরোটাই এমন সফট চিজে ভরপুর। বার্নড অংশটা খেতে ভালোই লেগেছে, সাথে সফট চিজের মুগ্ধতা তো আছেই। চিজকেক পছন্দ হলে, এটিও বেশ ভালোই লাগবে।বিভিন্ন দেশের বিভিন্ন অঞ্চলের অসাধারণ সব খাবারের রিভিউ একসাথে পেতে ফলো করুন এ এ্যাকাউন্টঃ Instagram: https://instagram.com/anik.eats••• — at Secret Recipe Gulshan 2 North Avenue",1
"গোপীবাগের এক কলিগ, বসুন্ধরা আবাসিকের চিপায় (আমার মহল্লায়) এসে এই জিনিস খেয়ে আজ খুব শানাচ্ছিল অফিসে। যাব না যাব না করতে করতে গিয়ে দেখি সব মুসাফিরের দল।। দুর দুরান্ত থেকে এসে গপগপ করে ভাত সাটাচ্ছে এই জিনিস দিয়ে। ধন্য তাদের মার্কেটিং, ধন্য তাদের ভিন্নমাত্রার স্বাদ।।নামঃ চুইঝালআইটেমঃ মাটন রেজালা (উইৎ চুই।। কি জিনিস বুঝলাম না, শুধু জানলাম খুলনা থেকে আনা পাতা টাইপের চিজ)দামঃ ১২০ টাকা পার পিস্স্বাদঃ ভালই।।",1
"গোল্ড ডিগার না খুজে Diggger খুজুনতাহলেই বুঝবেন আসল খাওয়ার মজা।পিজ্জা খাওয়ার একটা নিয়ম আছে। ডিগারের পিজ্জা খাওয়ার আরো এক ধরনের নিয়ম আছে।* আসার সাথে সাথে পিজ্জার চীজের ঘ্রাণ উপভোগ করবেন।* ঘুরিয়ে ঘুরিয়ে পিজ্জার চেহারা ভালো করে দেখবেন।* ঠিক মতো কাটিং আছে কিনা, দেখে নিবেন।* আপনার অর্ডার করা পিজ্জা দিলো কিনা, মিলিয়ে নিবেন।* আশেপাশে তাকিয়ে নিজেকে একটু পশ মনে করবেন।* টিকটকের জন্য ২/৪টা ভিডিও বানাবেন।* স্টোরি দিয়ে লোভ লাগানোর জন্য চাইলে, ২/৪টা ছবি তুলবেন।* পিজ্জার একটা স্লাইস ধরবেন।* প্রথমে শুধু পিজ্জায় একটা বাইট দিবেন। তারপর এক এক করে সব কয়টা সস দিয়ে ট্রাই করবেন।আর খাওয়ার পর সফট সফট বলতে বলতে বের হয়ে যাবেন।তাহলেই আসল ডিগার পাবার সম্ভাবনা বেড়ে যাবে।",1
"গোল্ড ডিগার নাDiggger মানে আমি পিজ্জাকে বুঝি।ধানমন্ডিতে খুব বেশিদিন হয়নি, এই পিজ্জা ব্র‍্যান্ড এসেছে। খুব কম সময়ে জনপ্রিয় হয়ে উঠেছে।তাদের পিজ্জাগুলোতে এক ধরনের প্রিমিয়াম চীজ ব্যবহার করে। যেটার ফ্লেভার খুব ভালো লাগে আমার কাছে। আর এতোটা সফটOnion Rings এটা তো আরো জোস একটা আইটেম।",1
"TAKE A BITE এর নতুন সেট মেনু অফার টা নিয়ে রিভিউ লিখছি আমার টেস্টবাড অনুযায়ী..। #থাই_স্যুপ : অনেএএএএক মজার স্যুপ টা..। প্রথমে আমি মনে করেছিলাম যে অফার চলছে যেহেতু তাই কোয়ালিটি এতটা ভালো হবে না..। কিন্তু আমার ধারণা সম্পূর্ণ ভূল ছিল..। যথেষ্ট পরিমাণে চিকেন ছিল স্যুপ এ আর স্যুপের পরিমান ও অনেক ছিল..। আর সত্যি কথা বলতে স্যুপ খেয়েই পেট ভরে গেছে...। #ওনথন : ওনথন টাও বেশ মজা..। গরম গরম সার্ভ করে..।এখানেও চিকেনের কমতি ছিল না..। #স্প্রিং_রোল :রোল টার মধ্যেও যে এত চিকেন পাব আশা করি নাই..। চিকেনই বেশি ছিল..। অনেক মজা লেগেছে এই আইটেম টাও..।#ফ্রাইড_রাইস :ওহহ..। রাইসের কথা আর কি বলব...!!! এত বেশি রাইস দেয় যে শেষ করা কঠিন..। আর রাইস টা এত মজা যে কোনকিছু ছাড়া ও শুধু শুধু খাওয়া যায়..। যথেষ্ট পরিমাণ ডিম দেয় আর ওয়েল কুকড..। একদম সবকিছুর পারফেক্ট কম্বিনেশন...। #চিকেন_কারি :অনেএএএএক বেশি চিকেন দেয়...আর অনেএএক মজা..। ইভেন চিকেন এর গ্রেভি টাও অনেএএএএক ইয়াম্মি..। আর ওরা হাড্ডিকে চিকেন বলে চালায়ে দেয় না..। সলিড চিকেন ই দেয়..। আমি অনেক সন্তুষ্ট..। #ভেজিটেবল :ভেজিটেবল টা দেখতেও সুন্দর, খেতে আরও বেশি মজা...। বেশ জ্যুসি, আর দারুণভাবে সব স্পাইসের পারফেক্ট কম্বিনেশন...।  মোটকথা, পুরাই পয়সা উশুল করা খাবার..। ওদের খাবার এর প্রেমে পড়ে গেছি...। প্রথম থেকে শেষ পর্যন্ত প্রত্যেকটা খাবার অনেক বেশি মজা ছিল..।প্রত্যেক বাইটে আমি রান্নার প্রশংসা করছিলাম..। এত বেশি মজা হবে আশা করি নাই..। মাবার এর টেস্ট, পরিমাণ সবকিছুই আপ টু দা মার্ক..। একবার গেলে দ্বিতীয়বার গিয়ে খাওয়ার মত খাবার..।আমি তো আবার যাবই..।#ফুড : ১০/১০ ( এরচেয়ে বেশি দেয়া গেলে আমি তাই দিতাম) #সার্ভিস : ৯/১০ভালো সার্ভিস দেয়..। বেশ তাড়াতাড়ি সার্ভ করে..। আমরা তিনজন ছিলাম..। তো একজন লাঞ্চ করে এসেছিল তাই শুধু স্যুপ নিয়েছিল..। কিন্তু তারা কম্প্লিমেন্টারি ওনথন আর স্প্রিং রোল দিয়েছিল..। আর তাদের ব্যাবহার অনেক ভালো..। #পরিবেশ : ৫/১০ এরচেয়ে বেশি দিতে পারলাম না..। তাদের সিটিং অ্যারেন্জমেন্ট টা ঠিক আছে চলে, কিন্তু ওয়াশরুম আর টয়লেট এর অবস্থার দিকে দৃষ্টি দেয়া উচিত..। ফ্লাশ করলে পানি বাইরে ছিটকে পড়ে..। আর গত শুক্রবার যখন গিয়েছিলাম তখনও হ্যান্ডওয়াশ ছিল না আর আজকেও নাই যেটা খুবই দুঃখজনক..।#দাম : ১০/১০স্যুপ সহ ২০০/-স্যুপ ছাড়া ১৫০/-সফট ড্রিংকস ২০/- #লোকেশন : বনশ্রী তে আইডিয়াল স্কুল এর পাশে মসজিদ এর গলিতে..।সবদিক থেকে বিবেচনা করলে ২০০ টাকায় বেস্ট একটা সেট মেনু..। যারা ট্রাই করেন নাই একবার হলেও ট্রাই করে আইসেন..। আর হ্যা, এত কষ্ট করে এতবড় রিভিউ টা পড়ার জন্য ধন্যবাদ..  — at Take A Bite",1
"Take A Bite এর সেই বিখ্যাত ২০০ টাকার সেট মেনুর প্রশংসা দেখতে দেখতে আমিও ভাব্লাম একবার যাচাই করেই আসা যাক । এই সেট মেনু টা মেনুকার্ডে নেই । ওয়েটার কে জিজ্ঞেস করে নিতে হয় । প্রথমেই রেস্টুরেন্টটায় ঢুকে একটু হতাশ হলাম । এনভায়রনমেন্ট টা একটু ভাল আশা করেছিলাম । ভেতরের ডেকোরেশন একদমই নাই । খুবই সিম্পল । environment : 6/10বিকেলের দিকে গিয়েছিলাম । তেমন ভীড় ছিল না । তবুও খাবার দিতে অনেক দেরি করেছে । তবে ওয়েটারদের ব্যবহার ভাল । খাবার দিতে দেরি হওয়ায় দুঃখ প্রকাশ করেছে । খাবার শেষে এসে খোঁজ নিয়ে গেছে খাবার কেমন লেগেছে ।service : 7/10এবার আসি খাবারের রিভিউতে ।*1 piece roll : নরমাল আর দশটা স্প্রিং রোল এর মতই । টেস্ট মোটামুটি ।*1 piece onthon : অন্যান্য জায়গার মতই । স্বাদ ভাল ।*Thai soup : এটা জোশ । স্যুপে মুরগীর আর মাশ্রুমের  quantityও বেশ ভাল ।*mixed vegetable : যদিও ঠান্ডা ছিল, খেতে খারাপ লাগেনি ।*Fried rice :  এটা অনেক বেশি ভাল লেগেছে । এই টাকায় এত ভাল ফ্রাইড রাইস কোথাও খাইনি । * chicken curry : গ্রেভি আইটেম । ছোট ছোট ৩/৪ পিস মুরগী । টেস্ট অ্যাভারেজ । *ধনে পাতার চাটনী টাইপের একটা জিনিস । প্রতিটা সেট মেনুর সাথে পিচ্চি পিচ্চি ২টা কাপে করে দেয় । এটা আমার কাছে সুপার ডুপার লেগেছে । খালি ই খেয়ে ফেলেছি ২ কাপ  তারপর ফ্রেন্ডের টায় ভাগ বসাইসি  Place : Take A BitePrice : 200 tk (no vat)Ratings : food :- 8.5/10cost :- 100/10 !!!quantity :- 9/10 (শেষের দিকে জোর করে গলা দিয়ে নামাতে হয়েছে . enough for one person)(স্যুপ টা মেলামাইনের বাটিতে দিসিলো দেখে প্রথমে মাইন্ড খাইসিলাম, কিন্তু গলা পরযন্ত গিলে মাফ করে দিয়েছি  )(অনেকের বুঝতে সমস্যা হচ্ছে , তাই এই পার্ট টুকু লিখে দিচ্ছি ।  আমরা দুইজন ছিলাম । দুইজন ২ টা অর্ডার করেছি । ছবিতে যা কিছু দেখা যাচ্ছে সেটা আসলে একটা না, দুইটা মেনু । মোট ২০০+২০০ = ৪০০ টাকা)পরিশিষ্ট ঃ রাম্পুরা বনশ্রী সাইডে যারা থাকেন, তাদের এখানে একবার যাওয়া ফরজ । আধালম্বা রিভিউ পড়ার জন্য ধন্যবাদ",1
"Grind House Musical - Dhanmondi তে আজ বিকাল ৩.৩০ এ ৯ জন মিলে গিয়েছি। যেহেতু স্টুডেন্ট অফার চলছে সেহেতু আমরা জেনে বুঝেই গিয়েছি যে জায়গা পাওয়া যাবেনা আর দেরী হবে। কিন্তু এতো দেরী হবে ভাবিনি।ওখানে সব টেবিলে মানুষ ছিলো, আমরা গিয়ে স্মোকিং জোনে ওয়েট করা শুরু করলাম যাতে এদিকে টেবিল খালি হয় আর আমরা বসতে পারি। কিন্তু টেবিল খালি হচ্ছিলো না দেখে স্মোকিং জোনেই খাবার অর্ডার নিতে বলা হলো উনাদের। এখানে ওয়েটার মনে হয় ২/১ জন, আর দুইজন কাউন্টার সামলাচ্ছেন আবার অন্যান্য কাজও করছেন। উনারা কোন খেয়ালই দিচ্ছিলেন না আমরা যে অর্ডার করতে চাচ্ছি। পরে আমরা কাউন্টারে গিয়ে দিয়ে আসলাম অর্ডার ৩.৫৫ এর দিকে। তখন থেকে সময় যেতে থাকলো। মানুষজনের ভীর ততক্ষণে অনেক কমে গিয়েছে, আমরাও স্মোকিং জোন থেকে ভিতরে চলে এসেছি, কিন্তু খাবার আর আসে না! ৩.৫৫ তে অর্ডার করা খাবার এলো ৫.২০ এ এমন না যে তখনও ভীর অনেক ছিল, তখন রেস্টুরেন্ট প্রায় খালিই হয়ে গিয়েছিলো তবুও তাদের এতো দেরী।তাদের ওয়েটার খুব কম, অফারে বেশি মানুষ আসবেই, তার সাথে তো ওয়েটার বেশি রাখা উচিত।এছাড়া এখানে অফারের দাম বাদে আসল দামের উপর ১৫% ভ্যাট রাখা হয়। যা অতিরিক্ত লেগেছে।খাবারের পরিমাণ কম লেগেছে, ছবিতে সেট মেনু C এটা, রেগুলার দাম ২৯০ টাকা, অফারে অর্ধেক দাম। কিন্তু রেগুলার প্রাইসে এই সেট মেনু দাম অতিরিক্ত হয়ে যায়।তবে খাবারের মান ভালো, টেস্ট ৮/১০ দেওয়া যায়। পরিবেশ ভালো, ডেকোরেশন ভালো, স্মোকিং জোনটা সুন্দর করে সাজানো।তাদের সবকিছু এতো দেরী হয় কারণ ওয়েটার কম, ২/১ জন দিয়ে এতো মানুষজন কভার দেওয়া কোনভাবে পসিবল নাহ।দুপুরের খাবার খেতে খেতে সন্ধ্যা হয়ে যাওয়ায় লাইভ মিউজিক শুনার সুযোগ হয় এবং গান ভালো লেগেছে।রেটিংটেস্ট - ৮/১০সার্ভিস - ২/১০প্রাইস - রেগুলার প্রাইসে অতিরিক্ত, অফারে ঠিক আছে এনভায়রনমেন্ট - ৮/১০",1
"#গ্রান্ড_নবাব, পুরান ঢাকা।যাওয়ার পর শুনলাম বিরিয়ানি শেষ। বললো একটু অপেক্ষা করেন। কি আর করার প্রায় ৫০ মিনিট অপেক্ষার পর বিরিয়ানি আসলো।বাকিটা ভিডিও তে দেখবেন কিছু ক্ষণ আগে রান্না করা, খাবার থেকে ধুয়া উড়তে ছিলো।খাবার টাও টেস্টি ছিলো।যেভাবে যাবেনঃ চানখারপুল, গুলিস্তান বা বক্সিবাজার থেকে রিক্সায় ৭ রওজা বললেই হবে।দামঃ ১৮০/-",1
